timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,URL,Filename,Latency,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1656986702160,11340,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-391,,false,,179,82,82,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11340,1,1,80d8f8a96898,0,2904
1656986702166,11335,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-405,,false,,179,78,78,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11335,1,1,80d8f8a96898,0,2897
1656986702203,11298,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-472,,false,,179,78,78,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11298,1,1,80d8f8a96898,0,2860
1656986701962,11540,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-35,,false,,179,78,78,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11540,1,1,80d8f8a96898,0,3104
1656986702170,11332,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-411,,false,,179,77,77,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11332,1,1,80d8f8a96898,0,2721
1656986702040,11463,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-200,,false,,179,75,75,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11463,1,1,80d8f8a96898,0,3023
1656986702211,11293,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-492,,false,,179,74,74,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11293,1,1,80d8f8a96898,0,2855
1656986702185,11319,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-434,,false,,179,74,74,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11319,1,1,80d8f8a96898,0,2878
1656986702168,11336,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-407,,false,,179,74,74,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11336,1,1,80d8f8a96898,0,2900
1656986702198,11307,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-463,,false,,179,71,71,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11307,1,1,80d8f8a96898,0,2865
1656986702222,11283,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-507,,false,,179,70,70,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11283,1,1,80d8f8a96898,0,2844
1656986701937,11568,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-33,,false,,179,70,70,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11568,1,1,80d8f8a96898,0,3124
1656986701998,11508,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-160,,false,,179,70,70,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11508,1,1,80d8f8a96898,0,3068
1656986702114,11392,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-329,,false,,179,70,70,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11392,1,1,80d8f8a96898,0,2942
1656986702008,11498,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-169,,false,,179,70,70,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11498,1,1,80d8f8a96898,0,3056
1656986702206,11300,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-476,,false,,179,69,69,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11300,1,1,80d8f8a96898,0,2857
1656986701957,11549,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-63,,false,,179,69,69,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11549,1,1,80d8f8a96898,0,3110
1656986702156,11351,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-386,,false,,179,68,68,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11351,1,1,80d8f8a96898,0,2907
1656986702200,11307,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-465,,false,,179,66,66,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11307,1,1,80d8f8a96898,0,2855
1656986701962,11546,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-36,,false,,179,66,66,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11546,1,1,80d8f8a96898,0,3102
1656986701955,11553,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-27,,false,,179,66,66,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11553,1,1,80d8f8a96898,0,3109
1656986702054,11454,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-226,,false,,179,65,65,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11454,1,1,80d8f8a96898,0,3009
1656986702079,11429,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-264,,false,,179,65,65,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11429,1,1,80d8f8a96898,0,2980
1656986701955,11554,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-110,,false,,179,61,61,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11554,1,1,80d8f8a96898,0,3112
1656986701985,11525,Repetition 9 under 512 of concurrency,500,Internal Server Error,azure - 512 users 1-104,,false,,179,60,60,https://orama-azf2cosmosdb-tjr3-func-linux.azurewebsites.net/api/func?a=undefined&b=undefined&c=undefined&d=undefined&e=undefined&operation=undefined,,11525,1,1,80d8f8a96898,0,3079
